id,name,image,phone,email,source
6eafafda-f117-44e5-b14b-1956d566e233,Dmitri Dmitrijev,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6fa83bef-f1b1-4e0e-bed3-8b5e82a70296.jpg,631 6610,dmitri.dmitrijev@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6eafafda-f117-44e5-b14b-1956d566e233/Dmitri-Dmitrijev
07132cc4-5afc-4edb-9537-7c721ec39b2d,Enn Eesmaa,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/bb3a9ee8-c3b8-47da-890e-eb7a35044337.jpg,631 6679,enn.eesmaa@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/07132cc4-5afc-4edb-9537-7c721ec39b2d/Enn-Eesmaa
f8a770b2-916c-4172-84b3-005ba9906a18,Peeter Ernits,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/004a417f-5d73-4226-9c83-5ce0a4fc4090.jpg,631 6638,peeter.ernits@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/f8a770b2-916c-4172-84b3-005ba9906a18/Peeter-Ernits
5958ba28-6672-426f-b533-bea2f9c8d64e,Igor Gräzin,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/c654ac21-e22c-457e-abe3-45e65283ea6e.jpg,631 6696,igor.grazin@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5958ba28-6672-426f-b533-bea2f9c8d64e/Igor-Gr%C3%A4zin
5ea230e2-5d34-46e1-9e4c-3966903f6b15,Monika Haukanõmm,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/cef49172-dfa1-4188-a2f1-8e540e8cb1ac.jpg,631 6609,monika.haukanomm@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5ea230e2-5d34-46e1-9e4c-3966903f6b15/Monika-Haukan%C3%B5mm
4b96f3e5-af5e-41ce-86c9-3fdee3ce51da,Mart Helme,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/4da8d09f-a1b0-497d-8bdd-55865e48c78b.jpg,631 6655,mart.helme@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/4b96f3e5-af5e-41ce-86c9-3fdee3ce51da/Mart-Helme
98008392-64a2-4429-8a41-fb051823e402,Martin Helme,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/4965f643-031a-4730-96f2-7c51bcdef7db.jpg,631 6349,martin.helme@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/98008392-64a2-4429-8a41-fb051823e402/Martin-Helme
ccf992ae-380e-46a9-97e7-8fa4da648262,Andres Herkel,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f2589830-2f44-48c3-ada2-813334e00eee.jpg,631 6667,andres.herkel@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ccf992ae-380e-46a9-97e7-8fa4da648262/Andres-Herkel
7b7e11c8-31e8-4072-b50f-fb1dbbb7cd62,Remo Holsmer,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0b1e822e-8352-4f88-b7e1-fd40e02fe657.jpg,631 6420,remo.holsmer@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/7b7e11c8-31e8-4072-b50f-fb1dbbb7cd62/Remo-Holsmer
db899d3d-cf2e-466f-844d-940ec162ed9a,Olga Ivanova,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/11fca201-5452-4d7e-a559-ec6d698bb693.jpg,631 6565,olga.ivanova@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/db899d3d-cf2e-466f-844d-940ec162ed9a/Olga-Ivanova
09500870-255e-416d-8eda-f80e9929adda,Jüri Jaanson,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5d13eec1-c71d-4223-941e-af6a46744ac8.jpg,631 6568,jyri.jaanson@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/09500870-255e-416d-8eda-f80e9929adda/J%C3%BCri-Jaanson
94351dfe-449e-48db-9396-06cf204ce22e,Jaanus Karilaid,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a61b3520-5549-4eac-870e-678a6853515c.jpg,631 6647,jaanus.karilaid@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/94351dfe-449e-48db-9396-06cf204ce22e/Jaanus-Karilaid
f45d0388-db27-47eb-b13d-f6d147ef4d6e,Uno Kaskpeit,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/cc3dbf90-7782-431b-95d9-7cf55ad30560.jpg,631 6448,uno.kaskpeit@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/f45d0388-db27-47eb-b13d-f6d147ef4d6e/Uno-Kaskpeit
a12ffc5c-0809-46cb-abc4-cc99a7fa3f60,Liina Kersna,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/538ea363-b66c-4ff0-a064-bcb89eedcb74.jpg,631 6630,liina.kersna@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/a12ffc5c-0809-46cb-abc4-cc99a7fa3f60/Liina-Kersna
ae55c88e-c202-4290-832b-b4e2fb5086ed,Johannes Kert,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/62b872fb-89a0-4dc0-869c-2547c169e4cd.jpg,631 6602,johannes.kert@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ae55c88e-c202-4290-832b-b4e2fb5086ed/Johannes-Kert
ac0e1069-9bbf-4bf9-88fe-f609a671e74d,Siim Kiisler,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/93a2ce46-2d81-405e-b5be-7c4b1c8cf533.jpg,631 6446,siim.kiisler@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ac0e1069-9bbf-4bf9-88fe-f609a671e74d/Siim-Kiisler
906f1a0a-0000-4a96-866c-b30f2b6adc49,Toomas Kivimägi,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/13a21e10-bb72-4b12-a7d9-ca65e4db8e14.jpg,631 6432,toomas.kivimagi@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/906f1a0a-0000-4a96-866c-b30f2b6adc49/Toomas-Kivim%C3%A4gi
2dcb35ed-acbc-4bcf-9e9d-9da681842d6d,Aivar Kokk,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5489f095-34b5-42b6-a2f4-f0c7b89315df.jpg,631 6490,aivar.kokk@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/2dcb35ed-acbc-4bcf-9e9d-9da681842d6d/Aivar-Kokk
9c583623-eb94-48de-bf39-2bf49759c5a6,Mihhail Korb,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/c3e95603-995c-4ce3-8884-28e5426533f9.jpg,631 6475,mihhail.korb@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/9c583623-eb94-48de-bf39-2bf49759c5a6/Mihhail-Korb
29e61beb-0bb5-4d05-929a-1976f3642699,Valeri Korb,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/61a7d20b-a761-4143-8b50-d4f8220291b7.jpg,631 6684,valeri.korb@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/29e61beb-0bb5-4d05-929a-1976f3642699/Valeri-Korb
e6416c11-b0c5-459a-96f9-c9549bbaaa81,Siret Kotka,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/7d0b41d7-8c67-4a9a-8ada-4eedaf8e5819.jpg,631 6618,siret.kotka@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e6416c11-b0c5-459a-96f9-c9549bbaaa81/Siret-Kotka
6686a6a2-4c7f-4595-bda6-88a593183744,Kalev Kotkas,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e41d33c8-10da-4f38-9d5e-2ba80083684a.jpg,631 6639,kalev.kotkas@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6686a6a2-4c7f-4595-bda6-88a593183744/Kalev-Kotkas
b2226516-4cd4-4471-b93b-696c40b7a9e2,Eerik-Niiles Kross,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/84da5f44-9c4d-4f0d-9464-3d3358f4080c.jpg,631 6688,eerik-niiles.kross@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b2226516-4cd4-4471-b93b-696c40b7a9e2/Eerik-Niiles-Kross
7dd476b9-96f3-4087-a91b-6e5855904fed,Martin Kukk,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/3b6bfa7b-389d-4abf-aaa7-75edc91ea010.jpg,631 6459,martin.kukk@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/7dd476b9-96f3-4087-a91b-6e5855904fed/Martin-Kukk
8153acb2-28a5-4145-8cfc-28b0bc8f7e09,Kristjan Kõljalg,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e49de51d-63f1-4d9c-b0d8-6fbf39ba8928.jpg,631 6677,kristjan.koljalg@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8153acb2-28a5-4145-8cfc-28b0bc8f7e09/Kristjan-K%C3%B5ljalg
46fa9a7c-7055-444f-8c55-ea640d1d95d6,Kalvi Kõva,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/81bb7cc5-afc7-4788-a981-0f187ae26167.jpg,631 6574,kalvi.kova@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/46fa9a7c-7055-444f-8c55-ea640d1d95d6/Kalvi-K%C3%B5va
1a847bf9-89b0-40b5-ad0f-36e8d41ebe20,Külliki Kübarsepp,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/1ccb10e6-5b84-42ca-8ae0-b48c469a2a35.jpg,631 6626,kylliki.kybarsepp@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/1a847bf9-89b0-40b5-ad0f-36e8d41ebe20/K%C3%BClliki-K%C3%BCbarsepp
1d0b281d-b769-4e94-8c67-faa1cb1b1395,Helmen Kütt,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/011a9bed-d7eb-48c9-b448-024063027391.jpg,631 6642,helmen.kytt@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/1d0b281d-b769-4e94-8c67-faa1cb1b1395/Helmen-K%C3%BCtt
103bdae6-c980-4bd4-8e57-e8af4df13f4b,Ants Laaneots,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/9919f729-84f3-4ab3-9211-b1c3a50cf36a.jpg,631 6624,ants.laaneots@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/103bdae6-c980-4bd4-8e57-e8af4df13f4b/Ants-Laaneots
31eee189-0019-469f-8469-7da564bf1af9,Kalle Laanet,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/b962a720-0f68-4121-99d7-9e8db216e98c.jpg,631 6615,kalle.laanet@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/31eee189-0019-469f-8469-7da564bf1af9/Kalle-Laanet
08134982-2ac6-436c-ad8f-8f941ca41d3c,Viktoria Ladõnskaja,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/26c6d59f-8c75-4be9-951f-38f402789297.jpg,631 6575,viktoria.ladonskaja@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/08134982-2ac6-436c-ad8f-8f941ca41d3c/Viktoria-Lad%C3%B5nskaja
315ea785-8f59-40e5-a158-3de8b908572f,Maris Lauri,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/bf4f8f84-c1aa-42ad-bd28-42d7c7071ad8.jpg,631 6654,maris.lauri@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/315ea785-8f59-40e5-a158-3de8b908572f/Maris-Lauri
40766949-940e-4530-9377-1532bc22501b,Heimar Lenk,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/8b9092d5-777a-4541-bddf-b198b433d059.jpg,631 6498,heimar.lenk@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/40766949-940e-4530-9377-1532bc22501b/Heimar-Lenk
5472f8ce-5ad8-432a-b4a6-5ae523e7c8f7,Oudekki Loone,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/default-user.jpg,631 6478,oudekki.loone@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5472f8ce-5ad8-432a-b4a6-5ae523e7c8f7/Oudekki-Loone
0c8c32b6-5add-4058-acb8-c76822d1d06b,Lauri Luik,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0920107a-b061-47d9-8913-8b1ff853ca76.jpg,631 6425,lauri.luik@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/0c8c32b6-5add-4058-acb8-c76822d1d06b/Lauri-Luik
e3adcdb3-582b-411a-9132-4dc292c56bb0,Ain Lutsepp,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/3aca6c5a-6cdc-4a36-a39c-b39277b31175.jpg,631 6687,ain.lutsepp@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e3adcdb3-582b-411a-9132-4dc292c56bb0/Ain-Lutsepp
ecbd080f-ee6a-4287-9dff-393cf5c8e880,Jaak Madison,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/4be86ba4-dd84-4fff-b31d-d94b81645700.jpg,631 6692,jaak.madison@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ecbd080f-ee6a-4287-9dff-393cf5c8e880/Jaak-Madison
13fe7449-a3ec-4e2e-86aa-256d8ce8475c,Jaanus Marrandi,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f3efcbe8-7469-453b-bad1-3fa9a069fab5.jpg,631 6573,jaanus.marrandi@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/13fe7449-a3ec-4e2e-86aa-256d8ce8475c/Jaanus-Marrandi
d5f3dddb-d809-448a-a94f-adbf208e408a,Andres Metsoja,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/2c5642e7-f923-45ef-aa5f-db72e44daa3b.jpg,631 6659,andres.metsoja@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/d5f3dddb-d809-448a-a94f-adbf208e408a/Andres-Metsoja
58be6531-1f4b-4b0b-9c21-92566a40ae8b,Marko Mihkelson,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/910a0506-1f9e-455f-905b-0ee4dd479133.jpg,631 6472,marko.mihkelson@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/58be6531-1f4b-4b0b-9c21-92566a40ae8b/Marko-Mihkelson
e0fc4e6d-c527-4fec-8854-ddceb43cffc3,Marianne Mikko,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/735fb2a8-19f5-462f-af86-c138ec2aa0ad.jpg,631 6675,marianne.mikko@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e0fc4e6d-c527-4fec-8854-ddceb43cffc3/Marianne-Mikko
8719c4cd-291e-4216-b3e1-8b5a0d7902fb,Sven Mikser,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6ea18b87-3bff-4278-816f-f470a3980210.jpg,631 6460,sven.mikser@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8719c4cd-291e-4216-b3e1-8b5a0d7902fb/Sven-Mikser
ef97dd2d-40d0-4d80-866d-4ef6e71995f1,Madis Milling,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/057582db-7efe-44e4-a3a2-9630937c15cd.jpg,631 6467,madis.milling@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ef97dd2d-40d0-4d80-866d-4ef6e71995f1/Madis-Milling
233ac42e-573c-400e-8568-0ac3d4c107f9,Aadu Must,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/68d27c93-66c5-4255-9af3-457a8b5ce77c.jpg,631 6629,aadu.must@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/233ac42e-573c-400e-8568-0ac3d4c107f9/Aadu-Must
6754a130-b469-4b64-a992-68407a9658a0,Kalle Muuli,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f394e0a5-7aac-49b3-9a5c-bfa0fb4962af.jpg,631 6631,kalle.muuli@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6754a130-b469-4b64-a992-68407a9658a0/Kalle-Muuli
49d964ea-2e35-4075-913e-18587fcb64cc,Meelis Mälberg,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5a3d034f-931b-4ddc-a57b-503fb1ec0e5c.jpg,631 6447,meelis.malberg@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/49d964ea-2e35-4075-913e-18587fcb64cc/Meelis-M%C3%A4lberg
81aecc23-8483-48d6-9217-289fce86b1b5,Eiki Nestor,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/8a941c7a-8333-484b-a720-8207dee2e4cc.jpg,631 6301,eiki.nestor@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/81aecc23-8483-48d6-9217-289fce86b1b5/Eiki-Nestor
6532ddc5-3651-49a7-b79c-b6ebeb0a2acd,Andrei Novikov,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/d81fec6e-522c-471d-9e2f-56f4c5ad37c6.jpg,631 6518,andrei.novikov@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6532ddc5-3651-49a7-b79c-b6ebeb0a2acd/Andrei-Novikov
cabaad00-b521-4b45-aed2-67946e6baeb9,Mart Nutt,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/80023942-ceba-4aa0-b31c-720af00c8d2d.jpg,631 6605,mart.nutt@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/cabaad00-b521-4b45-aed2-67946e6baeb9/Mart-Nutt
4dbb83c0-9dbe-4aa7-9d89-29cf398da20d,Anneli Ott,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/588a441c-eec4-494f-8292-1b1bac1f93e0.jpg,631 6665,anneli.ott@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/4dbb83c0-9dbe-4aa7-9d89-29cf398da20d/Anneli-Ott
56240b7a-f393-479e-8fa4-8267be56d125,Ivari Padar,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a14d5bcb-626c-4d15-9181-b74fdb3646d5.jpg,631 6500,ivari.padar@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/56240b7a-f393-479e-8fa4-8267be56d125/Ivari-Padar
ca5eb437-2288-4945-bc12-325f98008ed3,Kalle Palling,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5e935044-0b13-4d5c-91fc-5cfb255691e6.jpg,631 6556,kalle.palling@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ca5eb437-2288-4945-bc12-325f98008ed3/Kalle-Palling
c91bc287-d95b-4d95-aded-f7a142c1e599,Urve Palo,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0f797948-3b3d-4ec1-86bf-293883798c7b.jpg,631 6658,urve.palo@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/c91bc287-d95b-4d95-aded-f7a142c1e599/Urve-Palo
bd171edb-9d99-483e-acc1-dfca5d6deb18,Juhan Parts,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/807692ee-7cd9-43a3-83ba-7e85e15616e6.jpg,631 6648,juhan.parts@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/bd171edb-9d99-483e-acc1-dfca5d6deb18/Juhan-Parts
e87a03b8-08cf-4b88-8a28-f26da1d65e30,Keit Pentus-Rosimannus,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6deaf7ff-f7e8-49fe-972a-fc8c1c2376d7.jpg,631 6562,keit.pentus-rosimannus@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e87a03b8-08cf-4b88-8a28-f26da1d65e30/Keit-Pentus-Rosimannus
