id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
8145981081083027685964656670,Branislav Ondruš,branislav_ondrus@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a763273a394ad5dbb8cc/image.jpeg,male
862,Branislav Škripek,branislav_skripek@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a85b273a394ad5dbc3e4/image.jpeg,male
23123317184842731415108354612913138,Béla Bugár,bela_bugar@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,male
87611713241368482868799,Daniel Duchoň,daniel_duchon@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a7fa273a394ad5dbc39c/image.jpeg,male
802599128737579,Daniel Krajcer,daniel_krajcer@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a746273a394ad5dbb8ae/image.jpeg,male
28033233614144779524245101113125,Daniel Lipšic,daniel_lipsic@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a5a4273a394ad5dba0a4/image.jpeg,male
25733416418347583862625272832345971011013045585152535964656670126133413581,Darina Gabániová,darina_gabaniova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a580273a394ad5dba060/image.jpeg,female
77859710330454950545970721231324173768691,Dušan Bublavý,dusan_bublavy@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a716273a394ad5dbb878/image.jpeg,male
656488882651093012713041,Dušan Galis,dusan_galis@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a656273a394ad5dbacb4/image.jpeg,male
6121113223434161218222134879226232738394351043045515253596465667012841387379869297100130,Dušan Jarjabek,dusan_jarjabek@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a4d3273a394ad5db984e/image.jpeg,male
3223261647578265108301214186,Dušan Muňko,dusan_munko@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5b3273a394ad5dba0c4/image.jpeg,male
24432234164124882659810930464751525354612713041127,Dušan Čaplovič,dusan_caplovic@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a577273a394ad5dba050/image.jpeg,male
24432234164124882659810930464751525354612713041127,Dušan Čaplovič,dusan_caplovic@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2014-07-03,,http://files.parldata.eu/sk/nrsr/people/54d2a577273a394ad5dba050/image.jpeg,male
8435991143533461209712038,Edita Pfundtner,edita_pfundtner@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2014-06-24,,http://files.parldata.eu/sk/nrsr/people/54d2a76a273a394ad5dbb8d0/image.jpeg,female
71049027559710710011111135281231303841767492897788,Elemér Jakab,elemer_jakab@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a665273a394ad5dbacd4/image.jpeg,male
730476862629343840425108124417684798287100,Emília Müllerová,emilia_mullerova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a68b273a394ad5dbad0e/image.jpeg,female
7955971083445118397375,Erika Jurinová,erika_jurinova@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a73d273a394ad5dbb8a0/image.jpeg,female
7965109111119127127,Eugen Jurzyca,eugen_jurzyca@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a73e273a394ad5dbb8a2/image.jpeg,male
860115127399079939899100,Eva Horváthová,eva_horvathova@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a80c273a394ad5dbc3aa/image.jpeg,female
89511713341768795,Eva Hufková,eva_hufkova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-05-02,,http://files.parldata.eu/sk/nrsr/people/54d2a810273a394ad5dbc3b2/image.jpeg,female
90012141120,František Petro,frantisek_petro@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-11-27,,http://files.parldata.eu/sk/nrsr/people/54d2a83f273a394ad5dbc3d0/image.jpeg,male
12721892751033545465152536263721151263873809187,František Šebej,frantisek_sebej@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a50f273a394ad5db98c0/image.jpeg,male
8821211303873748795100,Gabriel Csicsai,gabriel_csicsai@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a7f5273a394ad5dbc396/image.jpeg,male
258321231778917234757727596102353012513338369078778898,Gábor Gál,gabor_gal@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a581273a394ad5dba062/image.jpeg,male
8651191213935737675899495,Helena Mezenská,helena_mezenska@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a82f273a394ad5dbc3c2/image.jpeg,female
79051003012341,Igor Choma,igor_choma@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a734273a394ad5dbb894/image.jpeg,male
25632228162216486265969610530,Igor Federič,igor_federic@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a57d273a394ad5dba05e/image.jpeg,male
8681231323975838897,Igor Hraško,igor_hrasko@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a80d273a394ad5dbc3ac/image.jpeg,male
80851063411739,Igor Matovič,igor_matovic@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a757273a394ad5dbb8c2/image.jpeg,male
31434782827303334425105111117,Ivan Mikloš,ivan_miklos@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a5ac273a394ad5dba0b4/image.jpeg,male
772510812413240737674757794,Ivan Uhliarik,ivan_uhliarik@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a78a273a394ad5dbb8f8/image.jpeg,male
30932616478952651013012441,Ivan Varga,ivan_varga@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5d3273a394ad5dba0f6/image.jpeg,male
702476782834384042435981053134566167626364656672,Ivan Štefanec,ivan_stefanec@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a6ac273a394ad5dbad42/image.jpeg,male
770559710510011235351191171323886889799100,Ivan Švejna,ivan_svejna@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a785273a394ad5dbb8f2/image.jpeg,male
804597103304854596970721161294176798386129,Iveta Lišková,iveta_liskova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a750273a394ad5dbb8b8/image.jpeg,female
79959810434124133120,Jana Kiššová,jana_kissova@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a742273a394ad5dbb8a8/image.jpeg,female
2783212316478123477952627303259911430691294196,Jana Laššáková,jana_lassakova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5a3273a394ad5dba0a0/image.jpeg,female
7324822627323440435981083011911841757986,Jana Vaľová,jana_valova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a6b3273a394ad5dbad4a/image.jpeg,female
77651091091103254555772,Jana Žitňanská,jana_zitnanska@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a796273a394ad5dbb904/image.jpeg,female
90311612413139738082879575,Janka Šípošová,janka_siposova@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2014-07-01,,http://files.parldata.eu/sk/nrsr/people/54d2a84c273a394ad5dbc3dc/image.jpeg,female
2333351611678316476912651023030721251314187,Jaroslav Baška,jaroslav_baska@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.jpeg,male
74948526115117417376758182869294969799131,Jaroslav Demian,jaroslav_demian@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a649273a394ad5dbaca4/image.jpeg,male
9021151234079808795100,Jozef Bobík,jozef_bobik@nrsr.sk,,,Klub KDH,40,,,National Council,6,2014-07-01,,http://files.parldata.eu/sk/nrsr/people/54d2a7f0273a394ad5dbc390/image.jpeg,male
24332816912172247826245105303145565964656670,Jozef Burian,jozef_burian@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a574273a394ad5dba04e/image.jpeg,male
242330723773731617213164842651021123032,Jozef Buček,jozef_bucek@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a572273a394ad5dba04c/image.jpeg,male
89112441,Jozef Ježík,jozef_jezik@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a817273a394ad5dbc3b4/image.jpeg,male
801598105343433344911911738737877,Jozef Kollár,jozef_kollar@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a743273a394ad5dbb8ac/image.jpeg,male
809510011211873787796,Jozef Mihál,jozef_mihal@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a758273a394ad5dbb8c4/image.jpeg,male
424119129407378798691,Jozef Mikloško,,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a832273a394ad5dbc3c6/image.jpeg,male
317321241565316474782824252733510631485970711211237640,Jozef Mikuš,jozef_mikus@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5b0273a394ad5dba0bc/image.jpeg,male
705475838326273032435101111301241304176,Jozef Valocký,jozef_valocky@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a6b2273a394ad5dbad48/image.jpeg,male
77359810434325856686264656611912813039407384829299,Jozef Viskupič,jozef_viskupic@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a78f273a394ad5dbb8fc/image.jpeg,male
238371333216146917211651033012641,Juraj Blanár,juraj_blanar@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a56e273a394ad5dba044/image.jpeg,male
780510311234303145586846475152535759626370721263673808586918795,Juraj Droba,juraj_droba@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a71c273a394ad5dbb87c/image.jpeg,male
810596105121407886779899,Juraj Miškov,juraj_miskov@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a75c273a394ad5dbb8c6/image.jpeg,male
7354772626282931425106612913241,Ján Babič,jan_babic@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,2014-07-03,http://files.parldata.eu/sk/nrsr/people/54d2a63a273a394ad5dbac94/image.jpeg,male
7354772626282931425106612913241,Ján Babič,jan_babic@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2014-11-25,,http://files.parldata.eu/sk/nrsr/people/54d2a63a273a394ad5dbac94/image.jpeg,male
1841218132233331141116165102111126407376757880,Ján Figeľ,jan_figel@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a445273a394ad5db930a/image.jpeg,male
788510032119121407882838577,Ján Hudacký,jan_hudacky@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a732273a394ad5dbb890/image.jpeg,male
8631161191223973757877,Ján Mičovský,jan_micovsky@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a830273a394ad5dbc3c4/image.jpeg,male
68547487265961043011841,Ján Podmanický,jan_podmanicky@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a697273a394ad5dbad1e/image.jpeg,male
6844902659610530,Ján Počiatek,,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a696273a394ad5dbad1c/image.jpeg,male
689484939426273032334151021021121123046,Ján Richter,,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a69d273a394ad5dbad2a/image.jpeg,male
6964758726252730323959696104104304558596465667071115128417379869699,Ján Senko,jan_senko@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a6a3273a394ad5dbad34/image.jpeg,male
81151051123533,József Nagy,jozsef_nagy@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a760273a394ad5dbb8c8/image.jpeg,male
2112152823242814174612475782419262930510832324547545772115118407482858695133133,Július Brocka,julius_brocka@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a437273a394ad5db928f/image.jpeg,male
872124417376757982869296,Ladislav Andreánsky,ladislav_andreansky@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a7e9273a394ad5dbc388/image.jpeg,male
880115117413676788586878898,Ladislav Kamenický,ladislav_kamenicky@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a81a273a394ad5dbc3b8/image.jpeg,male
7374788526262728334351021214135737677959697,Lea Grečková,lea_greckova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a65b273a394ad5dbacc2/image.jpeg,female
8125102111341298489878896,Lucia Nicholsonová,lucia_nicholsonova@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a762273a394ad5dbb8ca/image.jpeg,female
6924747477282728303134510011212038,Lucia Žitňanská,lucia_zitnanska@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a6bb273a394ad5dbad54/image.jpeg,female
765598106353412838407489,László Sólymos,laszlo_solymos@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a77b273a394ad5dbb8e0/image.jpeg,male
720449095262626313234415107114114304546597012213341748695,Magda Košútová,magda_kosutova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a670273a394ad5dbace6/image.jpeg,female
706476872822303133510310410431474912839757877,Magdaléna Vášáryová,magdalena_vasaryova@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a6b4273a394ad5dbad4c/image.jpeg,female
6728326510411230,Marek Maďarič,,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a67e273a394ad5dbacfe/image.jpeg,male
64333216447677902626510711430454859701221334186,Marian Záhumenský,marian_zahumensky@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5d6273a394ad5dba0fc/image.jpeg,male
7314484942625283237435971033048545969707212513241737682867785,Marián Kovačócy,marian_kovacocy@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a673273a394ad5dbacea/image.jpeg,male
8395101113324755128132133408475838695,Marián Kvasnička,marian_kvasnicka@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a74b273a394ad5dbb8b2/image.jpeg,male
873115126413773768082868897,Marián Kéry,marian_kery@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a81c273a394ad5dbc3ba/image.jpeg,male
84951003212213040,Marián Radošovský,marian_radosovsky@nrsr.sk,,,Klub KDH,40,,,National Council,6,2014-06-24,,http://files.parldata.eu/sk/nrsr/people/54d2a770273a394ad5dbb8d6/image.jpeg,male
76251021113032,Marián Saloň,marian_salon@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a777273a394ad5dbb8dc/image.jpeg,male
27537125166717316476892620273134404351063032345856515253626364656611912141388086919298,Maroš Kondrót,maros_kondrot@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a59b273a394ad5dba094/image.jpeg,male
7915510310311111134343211912380879597,Martin Chren,martin_chren@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a735273a394ad5dbb896/image.jpeg,male
783510734586867596270721221303990758897100,Martin Fecko,martin_fecko@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a720273a394ad5dbb884/image.jpeg,male
65348493282028344251021133130564772125367684878895,Martin Fedor,martin_fedor@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a650273a394ad5dbacac/image.jpeg,male
196210223329301414474768824213236374259898102322968551191274035838895,Martin Fronc,martin_fronc@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a4c1273a394ad5db982a/image.jpeg,male
6594772651061123045,Martin Glváč,,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a659273a394ad5dbacbc/image.jpeg,male
759599109341151208485938895127,Martin Poliačik,martin_poliacik@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a76c273a394ad5dbb8d2/image.jpeg,male
8751211314173757982779499,Michal Bagačka,michal_bagacka@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a7eb273a394ad5dbc38a/image.jpeg,male
7334475757878262612613141387686,Michal Lukša,michal_luksa@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a67d273a394ad5dbacfc/image.jpeg,male
1711222348528126357689879697,Mikuláš Dzurinda,mikulas_dzurinda@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a440273a394ad5db92e3/image.jpeg,male
384122738480857788,Mikuláš Huba,mikulas_huba@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a80f273a394ad5dbc3b0/image.jpeg,male
72648588265981033058485970119126413776758695,Mikuláš Krajkovič,mikulas_krajkovic@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a674273a394ad5dbacec/image.jpeg,male
752474882611612541,Milan Géci,milan_geci@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a657273a394ad5dbacb6/image.jpeg,male
88611841377374,Milan Halúz,milan_haluz@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a809273a394ad5dbc3a2/image.jpeg,male
67847793942651021171304137,Milan Mojš,milan_mojs@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a68a273a394ad5dbad0c/image.jpeg,male
8701234175,Milan Panáček,milan_panacek@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a83b273a394ad5dbc3ca/image.jpeg,male
7585981091093112738,Miroslav Beblavý,miroslav_beblavy@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a712273a394ad5dbb874/image.jpeg,male
8641151191201333939739080929388959799120,Miroslav Kadúc,miroslav_kaduc@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a81a273a394ad5dbc3b6/image.jpeg,male
24632171271647152134262526272930313236394043599303311912841407375787986927798,Miroslav Číž,miroslav_ciz@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a579273a394ad5dba054/image.jpeg,male
67347726204459930127417386899697,Mojmír Mamojka,mojmir_mamojka@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a67f273a394ad5dbad00/image.jpeg,male
6574757582242730323539510832455152535970116118407380869697,Monika Gibalová,monika_gibalova@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a658273a394ad5dbacb8/image.jpeg,female
818596105118417679868797,Mária Janíková,maria_janikova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a738273a394ad5dbb89a/image.jpeg,female
8671267376788677,Mária Ritomská,maria_ritomska@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a846273a394ad5dbc3d6/image.jpeg,female
869116119120413982868795,Otto Brixi,otto_brixi@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a7f1273a394ad5dbc392/image.jpeg,male
679476888826191927283032435116119127413576758286919287889597,Oľga Nachtmannová,olga_nachtmannova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a68d273a394ad5dbad10/image.jpeg,female
226327143491879324275104104112112321281314073132,Pavol Abrhan,pavol_abrhan@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a562273a394ad5dba028/image.jpeg,male
654490922823115119133838588,Pavol Frešo,pavol_freso@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a651273a394ad5dbacae/image.jpeg,male
7384919326293239404451093058515253546263691161274135808286919288,Pavol Goga,pavol_goga@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a65a273a394ad5dbacbe/image.jpeg,male
5512823144852424243951033233465152535970120404074798086,Pavol Hrušovský,pavol_hrusovsky@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a44e273a394ad5db936b/image.jpeg,male
681489922624264043510730575964656670611512141,Pavol Pavlis,pavol_pavlis@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,2012-04-11,http://files.parldata.eu/sk/nrsr/people/54d2a694273a394ad5dbad16/image.jpeg,male
681489922624264043510730575964656670611512141,Pavol Pavlis,pavol_pavlis@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2015-05-06,,http://files.parldata.eu/sk/nrsr/people/54d2a694273a394ad5dbad16/image.jpeg,male
2863293136166720542651101133066,Pavol Paška,pavol_paska@nrsr.sk,,,Independent,IND,,,National Council,6,,,http://files.parldata.eu/sk/nrsr/people/54d2a5bd273a394ad5dba0d6/image.jpeg,male
857117130407376758081,Pavol Zajac,pavol_zajac@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a856273a394ad5dbc3e0/image.jpeg,male
