id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
922118233414486862444,František Mikloško,frantisek_miklosko@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a467273a394ad5db945c/image.jpeg,male
1512218322,Gabriel Palacka,palagabr@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94ac/image.jpeg,male
1121418113321311714479203474872727283139,Gyula Bárdos,gyula_bardos@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a431273a394ad5db924e/image.jpeg,male
602,Hubert Kraus,,,,Independent,IND,,,National Council,1,,,,male
596,Ida Rapaičová,,,,Independent,IND,,,National Council,1,,,,female
623,Igor Urban,,,,Independent,IND,,,National Council,1,,,,male
528171,Imrich Andrejčák,andrimri@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a42e273a394ad5db9232/image.jpeg,male
142141891333351211,Irena Belohorská,irena_belohorska@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a433273a394ad5db9264/image.jpeg,female
33732730174912152348594273435384043,István Pásztor,istvan_pasztor@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94b2/image.jpeg,male
4521411617,Ivan Gašparovič,,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a449273a394ad5db9331/image.jpeg,male
56111,Ivan Hudec,,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a44f273a394ad5db9372/image.jpeg,male
393,Ivan Jaroš,,,,Independent,IND,,,National Council,1,,,,male
8421,Ivan Lexa,,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a461273a394ad5db9423/image.jpeg,male
1852,Ivan Rosival,,,,Independent,IND,,,National Council,1,,,,male
129212333015,Ivan Šimko,ivan_simko@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a480273a394ad5db9548/image.jpeg,male
619,Iveta Nováková,,,,Independent,IND,,,National Council,1,,,,female
612,Janka Gantnerová,,,,Independent,IND,,,National Council,1,,,,female
611,Jaroslav Fidrik,,,,Independent,IND,,,National Council,1,,,,male
14421532,Jaroslav Volf,volfjaro@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a487273a394ad5db9586/image.jpeg,male
603,Jozef Glinský,,,,Independent,IND,,,National Council,1,,,,male
627,Jozef Habovštiak,,,,Independent,IND,,,National Council,1,,,,male
586,Jozef Klein,,,,Independent,IND,,,National Council,1,,,,male
531,Jozef Košnár,,,,Independent,IND,,,National Council,1,,,,male
3313323361447912,Jozef Miklušičák,jozef_miklusicak@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a468273a394ad5db9462/image.jpeg,male
475,Jozef Moravčík,,,,Independent,IND,,,National Council,1,,,,male
629,Jozef Murgaš,,,,Independent,IND,,,National Council,1,,,,male
442,Jozef Pokorný,,,,Independent,IND,,,National Council,1,,,,male
548,Jozef Polačko,,,,Independent,IND,,,National Council,1,,,,male
591,Jozef Pribilinec,,,,Independent,IND,,,National Council,1,,,,male
1072189477,Jozef Prokeš,prokjoze@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a475273a394ad5db94dd/image.jpeg,male
550,Jozef Rea,,,,Independent,IND,,,National Council,1,,,,male
1362714889425,Jozef Tarčák,jozef_tarcak@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a482273a394ad5db9555/image.jpeg,male
150121,Jozef Zlocha,zlocjoze@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a48a273a394ad5db95a6/image.jpeg,male
13521899267,Juraj Švec,svecjura@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a481273a394ad5db954f/image.jpeg,male
624329149,Ján Bielik,jan_bielik@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a434273a394ad5db926f/image.jpeg,male
605,Ján Borovský,,,,Independent,IND,,,National Council,1,,,,male
26215113712312,Ján Cuper,jan_cuper@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a43b273a394ad5db92ac/image.jpeg,male
2725171,Ján Danko,dankojan@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a43d273a394ad5db92c1/image.jpeg,male
597,Ján Ducký,,,,Independent,IND,,,National Council,1,,,,male
496,Ján Fekete,,,,Independent,IND,,,National Council,1,,,,male
1842181322333311411161651021116126407376757880,Ján Figeľ,jan_figel@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a445273a394ad5db930a/image.jpeg,male
593,Ján Garai,,,,Independent,IND,,,National Council,1,,,,male
532,Ján Krivčík,,,,Independent,IND,,,National Council,1,,,,male
83281727,Ján Langoš,langojan@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a460273a394ad5db9413/image.jpeg,male
541,Ján Michelko,,,,Independent,IND,,,National Council,1,,,,male
1232816477101048693952927293235375100334561674950597071,Ján Slota,jan_slota@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a47c273a394ad5db951f/image.jpeg,male
584,Ján Smolec,,,,Independent,IND,,,National Council,1,,,,male
621,Ján Tužinský,,,,Independent,IND,,,National Council,1,,,,male
482,Ján Čarnogurský,,,,Independent,IND,,,National Council,1,,,,male
609,Ján Čopík,,,,Independent,IND,,,National Council,1,,,,male
417,Ján Ľupták,,,,Independent,IND,,,National Council,1,,,,male
8225173333311717,József Kvarda,jozsef_kvarda@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a45f273a394ad5db940d/image.jpeg,male
2121528232428141746124757824192629305108323245475457726115118407482858695133133,Július Brocka,julius_brocka@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a437273a394ad5db928f/image.jpeg,male
610,Kamil Haťapka,,,,Independent,IND,,,National Council,1,,,,male
615,Karol Konárik,,,,Independent,IND,,,National Council,1,,,,male
622,Karol Zahatlan,,,,Independent,IND,,,National Council,1,,,,male
14115131337123271212474767795252741,Katarína Tóthová,katarina_tothova@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9566/image.jpeg,female
594,Klement Kolník,,,,Independent,IND,,,National Council,1,,,,male
587,Ladislav Lysák,,,,Independent,IND,,,National Council,1,,,,male
18222122,Ladislav Pittner,pittladi@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a471273a394ad5db94b9/image.jpeg,male
30332130723636122173,Ladislav Polka,ladislav_polka@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a474273a394ad5db94d2/image.jpeg,male
9621333351714161781721486862732373940435104356846515253597071,László A. Nagy,laszlo_nagy@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a46c273a394ad5db948d/image.jpeg,male
7121512163322327236731742354759093272830333439,László Köteles,laszlo_koteles@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a45b273a394ad5db93e5/image.jpeg,male
19721033327301748827373840,László Szigeti,laszlo_szigeti@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a47e273a394ad5db9536/image.jpeg,male
344,László Ásványi,,,,Independent,IND,,,National Council,1,,,,male
502,Marcela Gbúrová,,,,Independent,IND,,,National Council,1,,,,female
620,Marian Polák,,,,Independent,IND,,,National Council,1,,,,male
32151347710,Marián Andel,andemari@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a42d273a394ad5db922c/image.jpeg,male
12717,Marta Aibeková,aibemart@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a42c273a394ad5db9225/image.jpeg,female
631,Martin Vrábeľ,,,,Independent,IND,,,National Council,1,,,,male
7021854771010,Melánia Kolláriková,kollmela@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a458273a394ad5db93c5/image.jpeg,female
583,Michal Baránik,,,,Independent,IND,,,National Council,1,,,,male
585,Michal Benčík,,,,Independent,IND,,,National Council,1,,,,male
3321333351720222148627,Miklós Duray,miklos_duray@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a440273a394ad5db92dd/image.jpeg,male
1712223485286126357689879697,Mikuláš Dzurinda,mikulas_dzurinda@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a440273a394ad5db92e3/image.jpeg,male
173221057,Milan Ftáčnik,,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a446273a394ad5db931b/image.jpeg,male
4321872233329291517598103312858474950,Milan Gaľa,milan_gala@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a447273a394ad5db9321/image.jpeg,male
177222,Milan Kňažko,,,,Independent,IND,,,National Council,1,,,,male
448,Milan Sečánsky,,,,Independent,IND,,,National Council,1,,,,male
601,Miroslav Barna,,,,Independent,IND,,,National Council,1,,,,male
606,Miroslav Kočnár,,,,Independent,IND,,,National Council,1,,,,male
88213262612,Miroslav Maxon,miroslav_maxon@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a466273a394ad5db944b/image.jpeg,male
1952922,Miroslav Mikolášik,,,,Independent,IND,,,National Council,1,,,,male
599,Miroslav Novák,,,,Independent,IND,,,National Council,1,,,,male
607,Miroslav Pacola,,,,Independent,IND,,,National Council,1,,,,male
484,Mária Bartošíková,,,,Independent,IND,,,National Council,1,,,,female
1152146128233213514417231334748324242427353941596961073245484647515253,Mária Sabolová,maria_sabolova@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a479273a394ad5db9502/image.jpeg,female
495,Mária Ďurišinová,,,,Independent,IND,,,National Council,1,,,,female
682141861,Oľga Keltošová,keltolga@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a455273a394ad5db93ab/image.jpeg,female
28241,Pavel Delinga,delipave@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a43d273a394ad5db92c7/image.jpeg,male
178255,Pavel Koncoš,,,,Independent,IND,,,National Council,1,,,,male
5528231448524242439510332334651525359706120404074798086,Pavol Hrušovský,pavol_hrusovsky@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a44e273a394ad5db936b/image.jpeg,male
1762281755,Pavol Kanis,kanipavo@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a454273a394ad5db93a4/image.jpeg,male
81441,Peter Baco,bacopete@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a42f273a394ad5db923d/image.jpeg,male
20211,Peter Brňák,brnapete@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a437273a394ad5db9289/image.jpeg,male
537,Peter Lauko,,,,Independent,IND,,,National Council,1,,,,male
180255,Peter Magvaši,,,,Independent,IND,,,National Council,1,,,,male
146218957,Peter Weiss,weispete@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a488273a394ad5db9591/image.jpeg,male
1702333476852722,Pál Csáky,pal_csaky@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a43a273a394ad5db92a6/image.jpeg,male
37215233241769172023,Pál Farkas,pal_farkas@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a441273a394ad5db92ee/image.jpeg,male
12821524171010,Rastislav Šepták,septrast@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a480273a394ad5db9542/image.jpeg,male
40215733516111617485265306,Robert Fico,,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a443273a394ad5db92ff/image.jpeg,male
5121317,Roman Hofbauer,hofbroma@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a44c273a394ad5db9356/image.jpeg,male
732772,Roman Kováč,,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a45c273a394ad5db93eb/image.jpeg,male
143215523223072731520316,Roman Vavrík,roman_vavrik@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a486273a394ad5db957c/image.jpeg,male
266332335181851081146129387375,Rudolf Chmel,rudolf_chmel@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a452273a394ad5db9389/image.jpeg,male
582,Rudolf Filkus,,,,Independent,IND,,,National Council,1,,,,male
7521324121617,Sergej Kozlík,sergej_kozlik@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a45c273a394ad5db93f2/image.jpeg,male
5721531322231243,Stanislav Husár,stanislav_husar@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a450273a394ad5db9378/image.jpeg,male
617,Stanislav Líška,,,,Independent,IND,,,National Council,1,,,,male
592,Terézia Chlebová,,,,Independent,IND,,,National Council,1,,,,female
2421451321262772121212468151722213164749125213237383943,Tibor Cabaj,tibor_cabaj@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a439273a394ad5db929b/image.jpeg,male
18322722,Tibor Šagát,sagatibo@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a47f273a394ad5db953c/image.jpeg,male
15621411,Tomáš Cingel,,,,Independent,IND,,,National Council,1,,,,male
1622,Viliam Hornáček,,,,Independent,IND,,,National Council,1,,,,male
12421455,Viliam Sopko,sopkvili@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a47d273a394ad5db952a/image.jpeg,male
1642222,Viliam Vaškovič,,,,Independent,IND,,,National Council,1,,,,male
922221222,Vladimír Bajan,bajavlad@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a42f273a394ad5db9243/image.jpeg,male
628,Vladimír Marković,,,,Independent,IND,,,National Council,1,,,,male
1692322351278172148625,Vladimír Mečiar,vladimir_meciar@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a466273a394ad5db9451/image.jpeg,male
563,Vladimír Mikulka,,,,Independent,IND,,,National Council,1,,,,male
427,Vladimír Miškovský,,,,Independent,IND,,,National Council,1,,,,male
517,Vlastimil Vicen,,,,Independent,IND,,,National Council,1,,,,male
13815186133328281612211111691218,Vojtech Tkáč,vojtech_tkac@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9560/image.jpeg,male
932347710,Víťazoslav Móric,morivita@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a46b273a394ad5db947c/image.jpeg,male
600,Zoltán Boros,,,,Independent,IND,,,National Council,1,,,,male
589,Zora Lazarová,,,,Independent,IND,,,National Council,1,,,,female
2743243717712172321,Zsolt Komlósy,zsolt_komlosy@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a459273a394ad5db93d0/image.jpeg,male
3221518189333331171110,Árpád Duka-Zólyomi,arpad_duka@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a43f273a394ad5db92d7/image.jpeg,male
172255,Ľubomír Fogaš,,,,Independent,IND,,,National Council,1,,,,male
5021022,Ľubomír Harach,,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a44b273a394ad5db934b/image.jpeg,male
616,Ľubomír Javorský,,,,Independent,IND,,,National Council,1,,,,male
545,Ľubomír Novotný,,,,Independent,IND,,,National Council,1,,,,male
581,Ľubomír Roman,,,,Independent,IND,,,National Council,1,,,,male
952101334341246781831647587252730313239,Ľudmila Mušková,ludmila_muskova@nrsr.sk,,,Independent,IND,,,National Council,1,,,http://files.parldata.eu/sk/nrsr/people/54d2a46c273a394ad5db9487/image.jpeg,female
167222,Ľudovít Černák,,,,Independent,IND,,,National Council,1,,,,male
