id,name,surname,term,source,image,email,facebook,twitter,identifier__openpolis
165884,COIN Dimitri,COIN,18,https://politici.openpolis.it/politico/dimitri-coin/165884,https://politici.openpolis.it/politician/picture?content_id=165884,coin_d@camera.it,"","",165884
166014,BARATTO Raffaele,BARATTO,18,https://politici.openpolis.it/politico/raffaele-baratto/166014,https://politici.openpolis.it/politician/picture?content_id=166014,baratto_r@camera.it,"","",166014
167089,NOVELLI Roberto,NOVELLI,18,https://politici.openpolis.it/politico/roberto-novelli/167089,https://politici.openpolis.it/politician/picture?content_id=167089,novelli_r@camera.it,https://www.facebook.com/robertonovellicividale?fref=ts,"",167089
167138,MOSCHIONI Daniele,MOSCHIONI,18,https://politici.openpolis.it/politico/daniele-moschioni/167138,https://politici.openpolis.it/politician/picture?content_id=167138,moschioni_d@camera.it,"","",167138
170325,BIANCHI Matteo Luigi,BIANCHI,18,https://politici.openpolis.it/politico/matteo-luigi-bianchi/170325,https://politici.openpolis.it/politician/picture?content_id=170325,bianchi_matteo@camera.it,"","",170325
170530,TARANTINO Leonardo,TARANTINO,18,https://politici.openpolis.it/politico/leonardo-tarantino/170530,https://politici.openpolis.it/politician/picture?content_id=170530,tarantino_l@camera.it,"","",170530
170575,LIBRANDI Gianfranco,LIBRANDI,18,https://politici.openpolis.it/politico/gianfranco-librandi/170575,https://politici.openpolis.it/politician/picture?content_id=170575,librandi_g@camera.it,https://www.facebook.com/pages/Gianfranco-Librandi/527975600581285?ref=ts&fref=ts,https://twitter.com/#!/GFLibrandi,170575
1708,ROTONDI Gianfranco,ROTONDI,18,https://politici.openpolis.it/politico/gianfranco-rotondi/1708,https://politici.openpolis.it/politician/picture?content_id=1708,rotondi_g@camera.it,"",https://twitter.com/#!/grotondi,1708
171574,MORETTO Sara,MORETTO,18,https://politici.openpolis.it/politico/sara-moretto/171574,https://politici.openpolis.it/politician/picture?content_id=171574,moretto_s@camera.it,https://www.facebook.com/SaraMorettoPd,https://twitter.com/#!/sara_moretto,171574
172028,TIRAMANI Paolo,TIRAMANI,18,https://politici.openpolis.it/politico/paolo-tiramani/172028,https://politici.openpolis.it/politician/picture?content_id=172028,tiramanipaolo@hotmail.com;tiramani_p@camera.it,"",https://twitter.com/#!/PaoloTiramani,172028
175006,RACCHELLA Germano,RACCHELLA,18,https://politici.openpolis.it/politico/germano-racchella/175006,https://politici.openpolis.it/politician/picture?content_id=175006,racchella_g@camera.it,"","",175006
17584,D'ETTORE Felice Maurizio,D'ETTORE,18,https://politici.openpolis.it/politico/felice-maurizio-dettore/17584,https://politici.openpolis.it/politician/picture?content_id=17584,dettore_f@camera.it,"","",17584
177547,ROTELLI Mauro,ROTELLI,18,https://politici.openpolis.it/politico/mauro-rotelli/177547,https://politici.openpolis.it/politician/picture?content_id=177547,rotelli_m@camera.it,"","",177547
177665,ROSATO Ettore,ROSATO,18,https://politici.openpolis.it/politico/ettore-rosato/177665,https://politici.openpolis.it/politician/picture?content_id=177665,rosato_e@camera.it,http://www.facebook.com/EttoreRosato.pagina,https://twitter.com/#!/Ettore_Rosato,177665
177694,SAVINO Sandra,SAVINO,18,https://politici.openpolis.it/politico/sandra-savino/177694,https://politici.openpolis.it/politician/picture?content_id=177694,savino_s@camera.it,https://www.facebook.com/SandraSavinoTrieste,https://twitter.com/#!/Sandra_Savino,177694
178,APREA Valentina,APREA,18,https://politici.openpolis.it/politico/valentina-aprea/178,https://politici.openpolis.it/politician/picture?content_id=178,aprea_v@camera.it,"","",178
182044,FRAGOMELI Gian Mario,FRAGOMELI,18,https://politici.openpolis.it/politico/gian-mario-fragomeli/182044,https://politici.openpolis.it/politician/picture?content_id=182044,fragomeli_g@camera.it,https://www.facebook.com/gmfragomeli?fref=ts,https://twitter.com/#!/GianmarioFrago,182044
182692,FERRARI Roberto Paolo,FERRARI,18,https://politici.openpolis.it/politico/roberto-paolo-ferrari/182692,https://politici.openpolis.it/politician/picture?content_id=182692,ferrari_r@camera.it,"","",182692
183561,GUERINI Lorenzo,GUERINI,18,https://politici.openpolis.it/politico/lorenzo-guerini/183561,https://politici.openpolis.it/politician/picture?content_id=183561,guerini_lorenzo@camera.it,https://www.facebook.com/lorenzo.guerini.9?fref=ts,https://twitter.com/#!/guerini_lorenzo,183561
184191,MAZZETTI Erica,MAZZETTI,18,https://politici.openpolis.it/politico/erica-mazzetti/184191,https://politici.openpolis.it/politician/picture?content_id=184191,mazzetti_e@camera.it,"","",184191
189,BALDELLI Simone,BALDELLI,18,https://politici.openpolis.it/politico/simone-baldelli/189,https://politici.openpolis.it/politician/picture?content_id=189,baldelli_s@camera.it,https://www.facebook.com/pages/Simone-Baldelli/10714392889?fref=ts,https://twitter.com/#!/simonebaldelli,189
207,BERSANI Pier Luigi,BERSANI,18,https://politici.openpolis.it/politico/pier-luigi-bersani/207,https://politici.openpolis.it/politician/picture?content_id=207,bersani_p@camera.it,http://www.facebook.com/PierLuigiBersani.PaginaUfficiale;https://www.facebook.com/#!/RassegnaStampaWebComitatoBersani,https://twitter.com/#!/pbersani,207
215,BIANCOFIORE Michaela,BIANCOFIORE,18,https://politici.openpolis.it/politico/michaela-biancofiore/215,https://politici.openpolis.it/politician/picture?content_id=215,biancofiore_m@camera.it,http://www.facebook.com/pages/Michaela-Biancofiore/110884995602400,https://twitter.com/#!/BiancofioreMiky,215
21694,LACARRA Marco,LACARRA,18,https://politici.openpolis.it/politico/marco-lacarra/21694,https://politici.openpolis.it/politician/picture?content_id=21694,lacarra_m@camera.it,"","",21694
219411,BORGHI Enrico,BORGHI,18,https://politici.openpolis.it/politico/enrico-borghi/219411,https://politici.openpolis.it/politician/picture?content_id=219411,borghi_e@camera.it;infoenricoborghi@gmail.com,https://www.facebook.com/enrico.borghi.3?fref=ts,https://twitter.com/#!/EnricoBorghi1,219411
220636,FIDANZA Carlo,FIDANZA,18,https://politici.openpolis.it/politico/carlo-fidanza/220636,https://politici.openpolis.it/politician/picture?content_id=220636,info@carlofidanza.it;fidanza_c@camera.it,http://www.facebook.com/fidanzacarlo,https://twitter.com/#!/FidanzaCarlo,220636
220838,MANDELLI Andrea,MANDELLI,18,https://politici.openpolis.it/politico/andrea-mandelli/220838,https://politici.openpolis.it/politician/picture?content_id=220838,senatoreamandelli@gmail.com;mandelli_a@camera.it,"",https://twitter.com/mandelli_andrea,220838
22621,DE CARLO Luca,DE CARLO,18,https://politici.openpolis.it/politico/luca-de-carlo/22621,https://politici.openpolis.it/politician/picture?content_id=22621,decarlo_l@camera.it,"","",22621
229935,VISCOMI Antonio,VISCOMI,18,https://politici.openpolis.it/politico/antonio-viscomi/229935,https://politici.openpolis.it/politician/picture?content_id=229935,viscomi_a@camera.it,"","",229935
23078,DE MENECH Roger,DE MENECH,18,https://politici.openpolis.it/politico/roger-de-menech/23078,https://politici.openpolis.it/politician/picture?content_id=23078,demenech_r@camera.it;roger@demenech.it,https://www.facebook.com/RogerDeMenech?fref=ts,https://twitter.com/#!/RogerDeMenech,23078
232,BORDO Michele,BORDO,18,https://politici.openpolis.it/politico/michele-bordo/232,https://politici.openpolis.it/politician/picture?content_id=232,bordo_m@camera.it,https://www.facebook.com/michelebordo.ue?fref=ts,https://twitter.com/#!/bordomichele,232
232683,BRAGA Chiara,BRAGA,18,https://politici.openpolis.it/politico/chiara-braga/232683,https://politici.openpolis.it/politician/picture?content_id=232683,braga_c@camera.it,"",https://twitter.com/#!/bragachiara,232683
237135,COMAROLI Silvana,COMAROLI,18,https://politici.openpolis.it/politico/silvana-comaroli/237135,https://politici.openpolis.it/politician/picture?content_id=237135,comaroli_s@camera.it,https://www.facebook.com/profile.php?id=100008492327846&fref=ts,"",237135
240894,MARATTIN Luigi,MARATTIN,18,https://politici.openpolis.it/politico/luigi-marattin/240894,https://politici.openpolis.it/politician/picture?content_id=240894,marattin_l@camera.it,"","",240894
241319,CANTINI Laura,CANTINI,18,https://politici.openpolis.it/politico/laura-cantini/241319,https://politici.openpolis.it/politician/picture?content_id=241319,cantini_l@camera.it,https://www.facebook.com/laura.cantini.98;/www.facebook.com/Laura.Cantini.98,https://twitter.com/CantiniL,241319
241480,DONZELLI Giovanni,DONZELLI,18,https://politici.openpolis.it/politico/giovanni-donzelli/241480,https://politici.openpolis.it/politician/picture?content_id=241480,donzelli_g@camera.it,http://www.facebook.com/pages/Giovanni-Donzelli/39378190661,https://twitter.com/#!/donzelli,241480
241490,DI GIORGI Rosa Maria,DI GIORGI,18,https://politici.openpolis.it/politico/rosa-maria-di-giorgi/241490,https://politici.openpolis.it/politician/picture?content_id=241490,digiorgi_r@camera.it,https://www.facebook.com/rosa.m.giorgi,https://twitter.com/RosaMDiGiorgi,241490
241499,TOCCAFONDI Gabriele,TOCCAFONDI,18,https://politici.openpolis.it/politico/gabriele-toccafondi/241499,https://politici.openpolis.it/politician/picture?content_id=241499,toccafondi_g@camera.it,http://www.facebook.com/toccafondigabriele,https://twitter.com/#!/GToccafondi,241499
241758,LOTTI Luca,LOTTI,18,https://politici.openpolis.it/politico/luca-lotti/241758,https://politici.openpolis.it/politician/picture?content_id=241758,lotti_l@camera.it,https://www.facebook.com/LucaLotti,https://twitter.com/#!/LottiLuca,241758
244605,PASTORINO Luca,PASTORINO,18,https://politici.openpolis.it/politico/luca-pastorino/244605,https://politici.openpolis.it/politician/picture?content_id=244605,deputato.lucapastorino@gmail.com;pastorino_l@camera.it,https://www.facebook.com/pastorino.l?fref=ts,https://twitter.com/#!/lucapasto71,244605
244970,RIXI Edoardo,RIXI,18,https://politici.openpolis.it/politico/edoardo-rixi/244970,https://politici.openpolis.it/politician/picture?content_id=244970,rixi_e@camera.it,"",https://twitter.com/#!/edorixi,244970
245718,PETTARIN Guido Germano,PETTARIN,18,https://politici.openpolis.it/politico/guido-germano-pettarin/245718,https://politici.openpolis.it/politician/picture?content_id=245718,guido.germano.pettarin@comune.gorizia.it;pettarin_g@camera.it,"","",245718
246223,LOLINI Mario,LOLINI,18,https://politici.openpolis.it/politico/mario-lolini/246223,https://politici.openpolis.it/politician/picture?content_id=246223,lolini_m@camera.it,"","",246223
24626,CARNEVALI Elena,CARNEVALI,18,https://politici.openpolis.it/politico/elena-carnevali/24626,https://politici.openpolis.it/politician/picture?content_id=24626,carnevali_e@camera.it,https://www.facebook.com/elena.carnevali?fref=ts,https://twitter.com/#!/ElenaCarnevali,24626
24884,SORTE Alessandro,SORTE,18,https://politici.openpolis.it/politico/alessandro-sorte/24884,https://politici.openpolis.it/politician/picture?content_id=24884,sorte_a@camera.it,"","",24884
249743,ZICCHIERI Francesco,ZICCHIERI,18,https://politici.openpolis.it/politico/francesco-zicchieri/249743,https://politici.openpolis.it/politician/picture?content_id=249743,zicchieri_f@camera.it,"","",249743
25,FATUZZO Carlo,FATUZZO,18,https://politici.openpolis.it/politico/carlo-fatuzzo/25,https://politici.openpolis.it/politician/picture?content_id=25,fatuzzo_c@camera.it,"","",25
272,CARFAGNA Maria Rosaria,CARFAGNA,18,https://politici.openpolis.it/politico/maria-rosaria-carfagna/272,https://politici.openpolis.it/politician/picture?content_id=272,maracarfagnablog@gmail.com;carfagna_m@camera.it,http://www.facebook.com/CarfagnaMara,https://twitter.com/#!/mara_carfagna,272
274833,MANCINI Claudio,MANCINI,18,https://politici.openpolis.it/politico/claudio-mancini/274833,https://politici.openpolis.it/politician/picture?content_id=274833,cmancini@regione.lazio.it;mancini_c@camera.it,"","",274833
274851,LOLLOBRIGIDA Francesco,LOLLOBRIGIDA,18,https://politici.openpolis.it/politico/francesco-lollobrigida/274851,https://politici.openpolis.it/politician/picture?content_id=274851,lollobrigida_f@camera.it,"","",274851
274892,OCCHIUTO Roberto,OCCHIUTO,18,https://politici.openpolis.it/politico/roberto-occhiuto/274892,https://politici.openpolis.it/politician/picture?content_id=274892,occhiuto_r@camera.it,https://www.facebook.com/profile.php?id=100008855225676&fref=ts;https://www.facebook.com/pages/Roberto-Occhiuto/413648772010195?fref=ts,https://twitter.com/#!/robertoocchiuto,274892
274928,PAGANO Alessandro,PAGANO,18,https://politici.openpolis.it/politico/alessandro-pagano/274928,https://politici.openpolis.it/politician/picture?content_id=274928,pagano_alessandro@camera.it;info@alessandropagano.it,https://www.facebook.com/alessandropagano.tre?fref=ts,https://twitter.com/#!/alepaganotwit,274928
275020,PITTALIS Pietro,PITTALIS,18,https://politici.openpolis.it/politico/pietro-pittalis/275020,https://politici.openpolis.it/politician/picture?content_id=275020,pittalis_p@camera.it,"","",275020
275055,MANCA Gavino,MANCA,18,https://politici.openpolis.it/politico/gavino-manca/275055,https://politici.openpolis.it/politician/picture?content_id=275055,manca_g@camera.it,"","",275055
27615,BIGNAMI Galeazzo,BIGNAMI,18,https://politici.openpolis.it/politico/galeazzo-bignami/27615,https://politici.openpolis.it/politician/picture?content_id=27615,scrivi@galeazzobignami.it;bignami_g@camera.it,"",https://twitter.com/#!/galeazzobignami,27615
276211,Zanettin Pierantonio,Zanettin,18,https://politici.openpolis.it/politico/pierantonio-zanettin/276211,https://politici.openpolis.it/politician/picture?content_id=276211,zanettin_p@camera.it,"","",276211
276853,Scoma Francesco,Scoma,18,https://politici.openpolis.it/politico/francesco-scoma/276853,https://politici.openpolis.it/politician/picture?content_id=276853, fscoma@ars.sicilia.it <fscoma@ars.sicilia.it>;scoma_f@camera.it,"",https://twitter.com/#!/francesco_scoma,276853
277371,GERMANà Antonino,GERMANà,18,https://politici.openpolis.it/politico/antonino-german%C3%A0/277371,https://politici.openpolis.it/politician/picture?content_id=277371,germana_antonino@camera.it,"",https://twitter.com/#!/Nino_Germana,277371
282,CASTIELLO Giuseppina,CASTIELLO,18,https://politici.openpolis.it/politico/giuseppina-castiello/282,https://politici.openpolis.it/politician/picture?content_id=282,pinacastiello@libero.it;castiello_g@camera.it,"",https://twitter.com/#!/GIUSEPPINACASTI,282
282740,Badole Mirco,Badole,18,https://politici.openpolis.it/politico/mirco-badole/282740,https://politici.openpolis.it/politician/picture?content_id=282740,badole_m@camera.it,"","",282740
285278,Critelli Francesco,Critelli,18,https://politici.openpolis.it/politico/francesco-critelli/285278,https://politici.openpolis.it/politician/picture?content_id=285278,critelli.f@libero.it;critelli_f@camera.it,"","",285278
286097,Formentini Paolo,Formentini,18,https://politici.openpolis.it/politico/paolo-formentini/286097,https://politici.openpolis.it/politician/picture?content_id=286097,formentini_p@camera.it,"","",286097
286968,Cappellacci Ugo,Cappellacci,18,https://politici.openpolis.it/politico/ugo-cappellacci/286968,https://politici.openpolis.it/politician/picture?content_id=286968,cappellacci_u@camera.it,"",https://twitter.com/#!/ugocappellacci,286968
288437,Ferro Wanda,Ferro,18,https://politici.openpolis.it/politico/wanda-ferro/288437,https://politici.openpolis.it/politician/picture?content_id=288437,presidente@provincia.catanzaro.it;ferro_w@camera.it,"","",288437
28912,SCHULLIAN Manfred,SCHULLIAN,18,https://politici.openpolis.it/politico/manfred-schullian/28912,https://politici.openpolis.it/politician/picture?content_id=28912,schullian_m@camera.it,https://www.facebook.com/manfred.schullian.7?fref=ts,"",28912
29025,GEBHARD Renate,GEBHARD,18,https://politici.openpolis.it/politico/renate-gebhard/29025,https://politici.openpolis.it/politician/picture?content_id=29025,gebhard_r@camera.it;gebhard_renate@hotmail.com,https://www.facebook.com/renate.gebhard.963?fref=ts,"",29025
29101,PLANGGER Albrecht,PLANGGER,18,https://politici.openpolis.it/politico/albrecht-plangger/29101,https://politici.openpolis.it/politician/picture?content_id=29101,albrecht.plangger@bb44.it;plangger_a@camera.it,https://www.facebook.com/albrecht.plangger?fref=ts,"",29101
292004,Gribaudo Chiara,Gribaudo,18,https://politici.openpolis.it/politico/chiara-gribaudo/292004,https://politici.openpolis.it/politician/picture?content_id=292004,gribaudo_c@camera.it,https://www.facebook.com/chiara.gribaudo,https://twitter.com/#!/chiaragribaudo,292004
296793,Paita Raffaella,Paita,18,https://politici.openpolis.it/politico/raffaella-paita/296793,https://politici.openpolis.it/politician/picture?content_id=296793,paita_r@camera.it,"",https://twitter.com/#!/raffaellapaita,296793
299712,Dara Andrea,Dara,18,https://politici.openpolis.it/politico/andrea-dara/299712,https://politici.openpolis.it/politician/picture?content_id=299712,dara_a@camera.it,"","",299712
300093,Nardi Martina,Nardi,18,https://politici.openpolis.it/politico/martina-nardi/300093,https://politici.openpolis.it/politician/picture?content_id=300093,nardi_martina@camera.it;martina.nardi@hotmail.com,https://www.facebook.com/martina.nardi1?fref=ts,https://twitter.com/#!/martinanardi4,300093
303,CIRIELLI Edmondo,CIRIELLI,18,https://politici.openpolis.it/politico/edmondo-cirielli/303,https://politici.openpolis.it/politician/picture?content_id=303,cirielli_e@camera.it,http://www.facebook.com/pages/Edmondo-Cirielli-Official-Page/169729240903,https://twitter.com/#!/edmondocirielli,303
303164,Sgarbi Vittorio,Sgarbi,18,https://politici.openpolis.it/politico/vittorio-sgarbi/303164,https://politici.openpolis.it/politician/picture?content_id=303164,sgarbi_v@camera.it,"","",303164
305771,Casa Vittoria,Casa,18,https://politici.openpolis.it/politico/vittoria-casa/305771,https://politici.openpolis.it/politician/picture?content_id=305771,casa_v@camera.it,"","",305771
30952,BORDONALI Simona,BORDONALI,18,https://politici.openpolis.it/politico/simona-bordonali/30952,https://politici.openpolis.it/politician/picture?content_id=30952,bordonali_s@camera.it,"","",30952
31330,DONINA Giuseppe,DONINA,18,https://politici.openpolis.it/politico/giuseppe-donina/31330,https://politici.openpolis.it/politician/picture?content_id=31330,donina_g@camera.it,"","",31330
313972,Morassut Roberto,Morassut,18,https://politici.openpolis.it/politico/roberto-morassut/313972,https://politici.openpolis.it/politician/picture?content_id=313972,morassut_r@camera.it,https://www.facebook.com/robertomorassut?fref=ts,https://twitter.com/#!/RMorassut,313972
316193,Vazio Franco,Vazio,18,https://politici.openpolis.it/politico/franco-vazio/316193,https://politici.openpolis.it/politician/picture?content_id=316193,vazio_f@camera.it,https://www.facebook.com/franco.vazio.7,https://twitter.com/#!/francovazio,316193
318904,Giglio Vigna Alessandro,Giglio Vigna,18,https://politici.openpolis.it/politico/alessandro-giglio-vigna/318904,https://politici.openpolis.it/politician/picture?content_id=318904,giglio_a@camera.it,"","",318904
319282,Giorgis Andrea,Giorgis,18,https://politici.openpolis.it/politico/andrea-giorgis/319282,https://politici.openpolis.it/politician/picture?content_id=319282,giorgis_a@camera.it,https://www.facebook.com/andrea.giorgis.37?fref=ts,"",319282
321,COSTA Enrico,COSTA,18,https://politici.openpolis.it/politico/enrico-costa/321,https://politici.openpolis.it/politician/picture?content_id=321,costa_e@camera.it,"","",321
325489,Panizzut Massimiliano,Panizzut,18,https://politici.openpolis.it/politico/massimiliano-panizzut/325489,https://politici.openpolis.it/politician/picture?content_id=325489,panizzut_m@camera.it,"","",325489
329,CROSETTO Guido,CROSETTO,18,https://politici.openpolis.it/politico/guido-crosetto/329,https://politici.openpolis.it/politician/picture?content_id=329,crosetto_g@camera.it,"",https://twitter.com/#!/GuidoCrosetto,329
332670,ANGELUCCI Antonio,ANGELUCCI,18,https://politici.openpolis.it/politico/antonio-angelucci/332670,https://politici.openpolis.it/politician/picture?content_id=332670,angelucci_a@camera.it,"","",332670
332677,BENAMATI Gianluca,BENAMATI,18,https://politici.openpolis.it/politico/gianluca-benamati/332677,https://politici.openpolis.it/politician/picture?content_id=332677,benamati_g@camera.it,https://www.facebook.com/gianluca.benamati?fref=ts,https://twitter.com/#!/GBenamati,332677
332679,BERGAMINI Deborah,BERGAMINI,18,https://politici.openpolis.it/politico/deborah-bergamini/332679,https://politici.openpolis.it/politician/picture?content_id=332679,bergamini_d@camera.it,https://www.facebook.com/deborah.bergamini,https://twitter.com/#!/DeborahBergamin,332679
332683,BOCCIA Francesco,BOCCIA,18,https://politici.openpolis.it/politico/francesco-boccia/332683,https://politici.openpolis.it/politician/picture?content_id=332683,boccia_f@camera.it;pd.segreteriaboccia@camera.it,http://www.facebook.com/francescoboccia.it,https://twitter.com/#!/F_Boccia,332683
332687,BRAMBILLA Michela Vittoria,BRAMBILLA,18,https://politici.openpolis.it/politico/michela-vittoria-brambilla/332687,https://politici.openpolis.it/politician/picture?content_id=332687,brambilla_m@camera.it,http://www.facebook.com/michelavittoriabrambilla,https://twitter.com/#!/mvbrambilla,332687
332695,CARDINALE Daniela,CARDINALE,18,https://politici.openpolis.it/politico/daniela-cardinale/332695,https://politici.openpolis.it/politician/picture?content_id=332695,cardinale_daniela@camera.it,https://www.facebook.com/daniela.cardinale.104?fref=ts,"",332695
332699,CASSINELLI Roberto,CASSINELLI,18,https://politici.openpolis.it/politico/roberto-cassinelli/332699,https://politici.openpolis.it/politician/picture?content_id=332699,info@robertocassinelli.it;cassinelli_r@camera.it,"","",332699
332703,COLANINNO Matteo,COLANINNO,18,https://politici.openpolis.it/politico/matteo-colaninno/332703,https://politici.openpolis.it/politician/picture?content_id=332703,colaninno_m@camera.it,"","",332703
332705,DAL MORO Gian Pietro,DAL MORO,18,https://politici.openpolis.it/politico/gian-pietro-dal-moro/332705,https://politici.openpolis.it/politician/picture?content_id=332705,dalmoro_g@camera.it;info@giannidalmoro.it,http://www.facebook.com/gian.p.moro,https://twitter.com/#!/giannidalmoro,332705
332707,DE MICHELI Paola,DE MICHELI,18,https://politici.openpolis.it/politico/paola-de-micheli/332707,https://politici.openpolis.it/politician/picture?content_id=332707,demicheli_p@camera.it;paola@paolademicheli.it; info@paolademicheli.it,https://www.facebook.com/paolademicheli,https://twitter.com/#!/paola_demicheli,332707
332735,LORENZIN Beatrice,LORENZIN,18,https://politici.openpolis.it/politico/beatrice-lorenzin/332735,https://politici.openpolis.it/politician/picture?content_id=332735,lorenzin_b@camera.it,https://www.facebook.com/pages/Beatrice-Lorenzin/143379055723073,https://twitter.com/#!/bealorenzin,332735
332736,LOSACCO Alberto,LOSACCO,18,https://politici.openpolis.it/politico/alberto-losacco/332736,https://politici.openpolis.it/politician/picture?content_id=332736,alberto@albertolosacco.it;losacco_a@camera.it,http://www.facebook.com/pages/Alberto-Losacco/9482702706;https://www.facebook.com/alberto.losacco?fref=ts,https://twitter.com/#!/albertolosacco,332736
332738,MACCANTI Elena,MACCANTI,18,https://politici.openpolis.it/politico/elena-maccanti/332738,https://politici.openpolis.it/politician/picture?content_id=332738,assessoreconsiglio@regione.piemonte.it;maccanti_e@camera.it,"","",332738
332739,MADIA Maria Anna,MADIA,18,https://politici.openpolis.it/politico/maria-anna-madia/332739,https://politici.openpolis.it/politician/picture?content_id=332739,madia_m@camera.it,https://www.facebook.com/mariannamadia,https://twitter.com/#!/mariannamadia,332739
332750,MINARDO Antonino,MINARDO,18,https://politici.openpolis.it/politico/antonino-minardo/332750,https://politici.openpolis.it/politician/picture?content_id=332750,segreteria@ninominardo.it;minardo_antonino@camera.it,https://www.facebook.com/ninominardo?fref=ts,https://twitter.com/#!/NinoMinardo,332750
332756,MOLTENI Nicola,MOLTENI,18,https://politici.openpolis.it/politico/nicola-molteni/332756,https://politici.openpolis.it/politician/picture?content_id=332756,nicola_molteni@libero.it;molteni_n@camera.it,https://www.facebook.com/nicola.molteni.3?fref=ts,https://twitter.com/#!/NicolaMolteni,332756
332763,ORSINI Andrea,ORSINI,18,https://politici.openpolis.it/politico/andrea-orsini/332763,https://politici.openpolis.it/politician/picture?content_id=332763,orsini_a@camera.it,"","",332763
332766,PAOLINI Luca Rodolfo,PAOLINI,18,https://politici.openpolis.it/politico/luca-rodolfo-paolini/332766,https://politici.openpolis.it/politician/picture?content_id=332766,paolini_l@camera.it,"","",332766
332878,POLIDORI Catia,POLIDORI,18,https://politici.openpolis.it/politico/catia-polidori/332878,https://politici.openpolis.it/politician/picture?content_id=332878,polidori_c@camera.it,https://www.facebook.com/catia.polidori?fref=ts,"",332878
332882,PORTAS Giacomo Antonio,PORTAS,18,https://politici.openpolis.it/politico/giacomo-antonio-portas/332882,https://politici.openpolis.it/politician/picture?content_id=332882,portas_g@camera.it,"","",332882
