id,party_id,party,constituency,birth_date,gender,name,family_name,given_name,sort_name,website,email,facebook,twitter,linkedin,image,source,start_date,end_date,term,substitute,death_date,identifier__riksdagen
0114869877121,S,Socialdemokraterna,Södermanlands län,1985,female,Sara Karlsson,Karlsson,Sara,Sara,http://www.socialdemokraterna.se/sarakarlsson,sara.karlsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/5992b184-2cab-4c60-b995-987f51b95052_max.jpg,http://data.riksdagen.se/person/5992b184-2cab-4c60-b995-987f51b95052,2014-09-29,2018-09-24,2014,,,0114869877121
0115834246514,V,Vänsterpartiet,Uppsala län,1971,female,Emma Wallrup,Wallrup,Emma,Emma,"",emma.wallrup@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/ebadd163-606f-49a8-b248-2b8c5f28dd15_max.jpg,http://data.riksdagen.se/person/ebadd163-606f-49a8-b248-2b8c5f28dd15,2014-09-29,2018-09-24,2014,,,0115834246514
0116712544316,KD,Kristdemokraterna,Västra Götalands läns västra,1967,female,Eva Wallin,Wallin,Eva,Eva,"",eva.wallin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/dbe1bc22-2147-41ca-b40d-fde9d682b09d_max.jpg,http://data.riksdagen.se/person/dbe1bc22-2147-41ca-b40d-fde9d682b09d,2016-03-18,2016-05-22,2014,Roland Utbult,,0116712544316
0116712544316,KD,Kristdemokraterna,Västra Götalands läns västra,1967,female,Eva Wallin,Wallin,Eva,Eva,"",eva.wallin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/dbe1bc22-2147-41ca-b40d-fde9d682b09d_max.jpg,http://data.riksdagen.se/person/dbe1bc22-2147-41ca-b40d-fde9d682b09d,2016-03-08,2016-03-17,2014,Roland Utbult,,0116712544316
0116759114313,L,Liberalerna,Hallands län,1961,male,Bengt Eliasson,Eliasson,Bengt,Bengt,"",bengt.eliasson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/18cd4aa9-d266-4c2b-bcaa-6118032ece49_max.jpg,http://data.riksdagen.se/person/18cd4aa9-d266-4c2b-bcaa-6118032ece49,2014-09-29,2018-09-24,2014,,,0116759114313
0117203219614,M,Moderata samlingspartiet,Hallands län,1969,male,Jörgen Warborn,Warborn,Jörgen,Jörgen,"",jorgen.warborn@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/15ab245f-6634-4e11-88eb-3d9533e87d18_max.jpg,http://data.riksdagen.se/person/15ab245f-6634-4e11-88eb-3d9533e87d18,2014-09-29,2018-09-24,2014,,,0117203219614
011731125914,S,Socialdemokraterna,Stockholms kommun,1964,female,Ylva Johansson,Johansson,Ylva,Ylva,http://www.ylvajohansson.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/bcc80010-fadb-4500-a949-c71521a8d36e_max.jpg,http://data.riksdagen.se/person/bcc80010-fadb-4500-a949-c71521a8d36e,2014-09-29,2014-10-02,2014,,,011731125914
012053331219,M,Moderata samlingspartiet,Stockholms län,1970,female,Anna Kinberg Batra,Kinberg Batra,Anna,Anna,http://www.kinbergbatra.se,anna.kinberg.batra@riksdagen.se,"",http://twitter.com/KinbergBatra,"",http://data.riksdagen.se/filarkiv/bilder/ledamot/ae3e9718-b95d-11d5-af14-0050040caabf_max.jpg,http://data.riksdagen.se/person/ae3e9718-b95d-11d5-af14-0050040caabf,2014-09-29,2018-09-24,2014,,,012053331219
0121939297619,S,Socialdemokraterna,Malmö kommun,1960,male,Jamal El-Haj,El-Haj,Jamal,Jamal,"",jamal.el-haj@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/6a1b02dd-bdc4-4019-ab3e-dfeb133018ed_max.jpg,http://data.riksdagen.se/person/6a1b02dd-bdc4-4019-ab3e-dfeb133018ed,2016-06-15,2018-09-24,2014,Leif Jakobsson,,0121939297619
0122987223112,V,Vänsterpartiet,Södermanlands län,1956,female,Lotta Johnsson Fornarve,Johnsson Fornarve,Lotta,Lotta,"",lotta.johnsson.fornarve@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/4468626c-27a1-46c7-b530-f346b70b753b_max.jpg,http://data.riksdagen.se/person/4468626c-27a1-46c7-b530-f346b70b753b,2014-09-29,2018-09-24,2014,,,0122987223112
0125056691517,KD,Kristdemokraterna,Örebro län,1952,male,Lars-Axel Nordell,Nordell,Lars-Axel,Lars-Axel,http://www.larsaxel.se,lars-axel.nordell@riksdagen.se,http://www.facebook.se/larsaxel,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/98a60091-77be-47ba-b940-1ade954b0f7f_max.jpg,http://data.riksdagen.se/person/98a60091-77be-47ba-b940-1ade954b0f7f,2014-09-29,2018-09-24,2014,,,0125056691517
012576033427,S,Socialdemokraterna,Norrbottens län,1977,female,Hannah Bergstedt,Bergstedt,Hannah,Hannah,http://www.socialdemokraterna.se/hannahbergstedt,hannah.bergstedt@riksdagen.se,http://www.facebook.com/hannah.bergstedt,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/f11ff8d6-c6c7-458d-be30-e478c5053ce1_max.jpg,http://data.riksdagen.se/person/f11ff8d6-c6c7-458d-be30-e478c5053ce1,2017-08-02,2018-09-24,2014,,,012576033427
012576033427,S,Socialdemokraterna,Norrbottens län,1977,female,Hannah Bergstedt,Bergstedt,Hannah,Hannah,http://www.socialdemokraterna.se/hannahbergstedt,hannah.bergstedt@riksdagen.se,http://www.facebook.com/hannah.bergstedt,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/f11ff8d6-c6c7-458d-be30-e478c5053ce1_max.jpg,http://data.riksdagen.se/person/f11ff8d6-c6c7-458d-be30-e478c5053ce1,2014-09-29,2017-01-31,2014,,,012576033427
0126797549328,M,Moderata samlingspartiet,Stockholms kommun,1979,male,Johan Forssell,Forssell,Johan,Johan,http://www.johanforssell.com,johan.forssell@riksdagen.se,http://www.facebook.com/people/Johan-Forssell/719250028,http://twitter.com/JohanForssell,"",http://data.riksdagen.se/filarkiv/bilder/ledamot/0b564224-f764-4bfc-87f6-80fcaa33fa46_max.jpg,http://data.riksdagen.se/person/0b564224-f764-4bfc-87f6-80fcaa33fa46,2014-09-29,2018-09-24,2014,,,0126797549328
0128805841317,M,Moderata samlingspartiet,Kronobergs län,1950,female,Katarina Brännström,Brännström,Katarina,Katarina,http://www.moderat.se/web/Katarina_Brannstrom.aspx,katarina.brannstrom@riksdagen.se,http://sv-se.facebook.com/people/Katarina-Brannstrom/1648244070,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/97a9cfb7-de78-4995-8e29-40891595e8d2_max.jpg,http://data.riksdagen.se/person/97a9cfb7-de78-4995-8e29-40891595e8d2,2014-09-29,2018-09-24,2014,,,0128805841317
0130789484021,SD,Sverigedemokraterna,Västernorrlands län,1985,male,Mattias Bäckström Johansson,Bäckström Johansson,Mattias,Mattias,"",mattias.backstrom.johansson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/cb0336b4-54a8-4384-abe3-8d6cbebc63fa_max.jpg,http://data.riksdagen.se/person/cb0336b4-54a8-4384-abe3-8d6cbebc63fa,2014-09-29,2018-09-24,2014,,,0130789484021
0132818093422,C,Centerpartiet,Göteborgs kommun,1983,male,Rickard Nordin,Nordin,Rickard,Rickard,"",rickard.nordin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/a57d39bb-9f60-4def-ab90-97791ec56447_max.jpg,http://data.riksdagen.se/person/a57d39bb-9f60-4def-ab90-97791ec56447,2014-09-29,2018-09-24,2014,,,0132818093422
0133767709317,S,Socialdemokraterna,Västra Götalands läns södra,1955,female,Phia Andersson,Andersson,Phia,Phia,http://www.socialdemokraterna.se/phiaandersson,phia.andersson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/66c0dc01-c64a-4d95-8d22-41dffc64795c_max.jpg,http://data.riksdagen.se/person/66c0dc01-c64a-4d95-8d22-41dffc64795c,2014-09-29,2018-09-24,2014,,,0133767709317
0134101155612,S,Socialdemokraterna,Skåne läns södra,1966,male,Rikard Larsson,Larsson,Rikard,Rikard,"",rikard.larsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/d3a9b52a-0d94-4610-b20e-d0ed8375c9d1_max.jpg,http://data.riksdagen.se/person/d3a9b52a-0d94-4610-b20e-d0ed8375c9d1,2014-09-29,2018-09-24,2014,,,0134101155612
0136310791918,S,Socialdemokraterna,Malmö kommun,1962,female,Marie Granlund,Granlund,Marie,Marie,http://www.socialdemokraterna.se/mariegranlund,marie.granlund@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/d7c3202c-83e4-11d4-ae60-0050040c9b55_max.jpg,http://data.riksdagen.se/person/d7c3202c-83e4-11d4-ae60-0050040c9b55,2014-09-29,2018-09-24,2014,,,0136310791918
0136801772915,S,Socialdemokraterna,Dalarnas län,1964,female,Maria Strömkvist,Strömkvist,Maria,Maria,"",maria.stromkvist@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/566a8a1c-0625-4f24-9beb-6b6dec928df7_max.jpg,http://data.riksdagen.se/person/566a8a1c-0625-4f24-9beb-6b6dec928df7,2014-09-29,2018-09-24,2014,,,0136801772915
0138741628520,SD,Sverigedemokraterna,Stockholms kommun,1990,female,Angelika Bengtsson,Bengtsson,Angelika,Angelika,"",angelika.bengtsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/9d68c0c3-2102-402d-998f-dc56a410d19d_max.jpg,http://data.riksdagen.se/person/9d68c0c3-2102-402d-998f-dc56a410d19d,2014-09-29,2018-09-24,2014,,,0138741628520
0139948283718,MP,Miljöpartiet de gröna,Hallands län,1957,female,Agneta Börjesson,Börjesson,Agneta,Agneta,http://www.mp.se/om/agneta-borjesson,agneta.borjesson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/87a876e4-3f08-4872-837d-602e56d109a1_max.jpg,http://data.riksdagen.se/person/87a876e4-3f08-4872-837d-602e56d109a1,2014-09-29,2018-09-24,2014,,,0139948283718
014386615025,V,Vänsterpartiet,Stockholms län,1976,male,Ali Esbati,Esbati,Ali,Ali,"",ali.esbati@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/014386615025_max.jpg,http://data.riksdagen.se/person/014386615025,2016-06-17,2018-09-24,2014,,,014386615025
014386615025,V,Vänsterpartiet,Stockholms län,1976,male,Ali Esbati,Esbati,Ali,Ali,"",ali.esbati@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/979e9852-69ed-4077-8140-52ab99414a6c_max.jpg,http://data.riksdagen.se/person/979e9852-69ed-4077-8140-52ab99414a6c,2016-07-28,2018-09-24,2014,,,014386615025
014386615025,V,Vänsterpartiet,Stockholms län,1976,male,Ali Esbati,Esbati,Ali,Ali,"",ali.esbati@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/979e9852-69ed-4077-8140-52ab99414a6c_max.jpg,http://data.riksdagen.se/person/979e9852-69ed-4077-8140-52ab99414a6c,2014-09-29,2016-05-11,2014,,,014386615025
0144048894712,M,Moderata samlingspartiet,Västra Götalands läns västra,1958,female,Ellen Juntti,Juntti,Ellen,Ellen,http://ellenjuntti.se/,ellen.juntti@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/efb2daaa-8053-411f-9fc7-dfcca1395bb0_max.jpg,http://data.riksdagen.se/person/efb2daaa-8053-411f-9fc7-dfcca1395bb0,2014-09-29,2018-09-24,2014,,,0144048894712
0145294944502,SD,Sverigedemokraterna,Skåne läns västra,1948,male,Roger Richtoff,Richtoff,Roger,Roger,"",roger.richtoff@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/b4329cc3-9256-470c-a712-5e2501c6fde7_max.jpg,http://data.riksdagen.se/person/b4329cc3-9256-470c-a712-5e2501c6fde7,2014-09-29,2018-09-24,2014,,,0145294944502
014744660015,S,Socialdemokraterna,Stockholms län,1971,male,Mikael Damberg,Damberg,Mikael,Mikael,http://www.socialdemokraterna.se/mikaeldamberg,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/70b5dfce-7871-4e6e-b0bf-a0d482fa4c6b_max.jpg,http://data.riksdagen.se/person/70b5dfce-7871-4e6e-b0bf-a0d482fa4c6b,2014-09-29,2014-10-02,2014,,,014744660015
0150027900515,S,Socialdemokraterna,Stockholms län,1954,male,Anders Lönnberg,Lönnberg,Anders,Anders,"",anders.lonnberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/9fdf72d9-6d47-4cd8-b6f7-3e81d6767e92_max.jpg,http://data.riksdagen.se/person/9fdf72d9-6d47-4cd8-b6f7-3e81d6767e92,2017-04-01,2017-08-31,2014,Magdalena Andersson,,0150027900515
0150027900515,S,Socialdemokraterna,Stockholms län,1954,male,Anders Lönnberg,Lönnberg,Anders,Anders,"",anders.lonnberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/9fdf72d9-6d47-4cd8-b6f7-3e81d6767e92_max.jpg,http://data.riksdagen.se/person/9fdf72d9-6d47-4cd8-b6f7-3e81d6767e92,2015-11-01,2016-04-30,2014,Åsa Westlund,,0150027900515
0150118366721,V,Vänsterpartiet,Östergötlands län,1983,female,Linda Snecker,Snecker,Linda,Linda,"",linda.snecker@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/1c03e794-a9a3-43d5-810a-7951e4c70901_max.jpg,http://data.riksdagen.se/person/1c03e794-a9a3-43d5-810a-7951e4c70901,2016-01-05,2018-09-24,2014,,,0150118366721
0150118366721,V,Vänsterpartiet,Östergötlands län,1983,female,Linda Snecker,Snecker,Linda,Linda,"",linda.snecker@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/1c03e794-a9a3-43d5-810a-7951e4c70901_max.jpg,http://data.riksdagen.se/person/1c03e794-a9a3-43d5-810a-7951e4c70901,2015-06-22,2015-08-02,2014,,,0150118366721
0150118366721,V,Vänsterpartiet,Östergötlands län,1983,female,Linda Snecker,Snecker,Linda,Linda,"",linda.snecker@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/1c03e794-a9a3-43d5-810a-7951e4c70901_max.jpg,http://data.riksdagen.se/person/1c03e794-a9a3-43d5-810a-7951e4c70901,2014-09-29,2015-04-06,2014,,,0150118366721
0150664940102,M,Moderata samlingspartiet,Västernorrlands län,1948,female,Eva Lohman,Lohman,Eva,Eva,"",eva.lohman@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/3cae1590-618a-4e0d-9165-b65e3454e9f2_max.jpg,http://data.riksdagen.se/person/3cae1590-618a-4e0d-9165-b65e3454e9f2,2014-09-29,2018-09-24,2014,,,0150664940102
0155487380917,C,Centerpartiet,Stockholms län,1955,female,Kerstin Lundgren,Lundgren,Kerstin,Kerstin,http://www.centerpartiet.se/kerstin.lundgren,kerstin.lundgren@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/4a514760-f0a7-47a7-8a51-91bd46693df7_max.jpg,http://data.riksdagen.se/person/4a514760-f0a7-47a7-8a51-91bd46693df7,2014-09-29,2018-09-24,2014,,,0155487380917
0157062733618,MP,Miljöpartiet de gröna,Örebro län,1967,male,Jonas Eriksson,Eriksson,Jonas,Jonas,http://www.mp.se/om/jonas-eriksson,jonas.eriksson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/a38e0ebf-a2df-4cba-81eb-81d6fcf342cd_max.jpg,http://data.riksdagen.se/person/a38e0ebf-a2df-4cba-81eb-81d6fcf342cd,2016-08-01,2018-09-24,2014,,,0157062733618
0157062733618,MP,Miljöpartiet de gröna,Örebro län,1967,male,Jonas Eriksson,Eriksson,Jonas,Jonas,http://www.mp.se/om/jonas-eriksson,jonas.eriksson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/a38e0ebf-a2df-4cba-81eb-81d6fcf342cd_max.jpg,http://data.riksdagen.se/person/a38e0ebf-a2df-4cba-81eb-81d6fcf342cd,2014-09-29,2016-01-17,2014,,,0157062733618
0161597857912,KD,Kristdemokraterna,Skåne läns norra och östra,1956,male,Tuve Skånberg,Skånberg,Tuve,Tuve,http://www.kristdemokraterna.se/tuveskanberg,tuve.skanberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/d7c31c8c-83e4-11d4-ae60-0050040c9b55_max.jpg,http://data.riksdagen.se/person/d7c31c8c-83e4-11d4-ae60-0050040c9b55,2014-09-29,2018-09-24,2014,,,0161597857912
0165360915617,S,Socialdemokraterna,Skåne läns norra och östra,1962,male,Christer Adelsbo,Adelsbo,Christer,Christer,http://www.socialdemokraterna.se/christeradelsbo,christer.adelsbo@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/a7c96256-395f-4af7-9f3c-61ec7a35fa97_max.jpg,http://data.riksdagen.se/person/a7c96256-395f-4af7-9f3c-61ec7a35fa97,2016-07-01,2017-03-05,2014,Anna Wallentheim,,0165360915617
0166790812128,M,Moderata samlingspartiet,Stockholms län,1987,male,Hanif Bali,Bali,Hanif,Hanif,http://hejahanif.se,hanif.bali@riksdagen.se,http://www.facebook.com/hanif.bali,http://twitter.com/hanifbali,"",http://data.riksdagen.se/filarkiv/bilder/ledamot/b86c28d2-48d1-41a6-bea3-b3317cdfeec8_max.jpg,http://data.riksdagen.se/person/b86c28d2-48d1-41a6-bea3-b3317cdfeec8,2014-09-29,2018-09-24,2014,,,0166790812128
016950536026,SD,Sverigedemokraterna,Norrbottens län,1986,female,Hanna Wigh,Wigh,Hanna,Hanna,"",hanna.wigh@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/26f00744-ea57-4ebd-bf10-6d12f424ae9f_max.jpg,http://data.riksdagen.se/person/26f00744-ea57-4ebd-bf10-6d12f424ae9f,2014-09-29,2018-09-24,2014,,,016950536026
0170585430421,SD,Sverigedemokraterna,Göteborgs kommun,1975,male,Jimmy Ståhl,Ståhl,Jimmy,Jimmy,"",jimmy.stahl@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/c63331e9-02ca-4f71-a7de-9a17e2ec4ac4_max.jpg,http://data.riksdagen.se/person/c63331e9-02ca-4f71-a7de-9a17e2ec4ac4,2014-09-29,2018-09-24,2014,,,0170585430421
0172220256016,MP,Miljöpartiet de gröna,Östergötlands län,1962,female,Annika Lillemets,Lillemets,Annika,Annika,http://www.mp.se/om/annika-lillemets,annika.lillemets@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/10d245ad-d796-4e29-bbcd-f4f8f24d6495_max.jpg,http://data.riksdagen.se/person/10d245ad-d796-4e29-bbcd-f4f8f24d6495,2014-09-29,2018-09-24,2014,,,0172220256016
0173210620224,L,Liberalerna,Västra Götalands läns norra,1986,male,Said Abdu,Abdu,Said,Said,"",said.abdu@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/3ee8e114-2b2a-439b-9d60-b17225c992e8_max.jpg,http://data.riksdagen.se/person/3ee8e114-2b2a-439b-9d60-b17225c992e8,2014-09-29,2018-09-24,2014,,,0173210620224
0173946230722,S,Socialdemokraterna,Västra Götalands läns norra,1978,female,Maria Andersson Willner,Andersson Willner,Maria,Maria,"",maria.willner@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/c6748573-5031-4aee-a5a3-dab1a23b9caa_max.jpg,http://data.riksdagen.se/person/c6748573-5031-4aee-a5a3-dab1a23b9caa,2014-09-29,2018-09-24,2014,,,0173946230722
0176437434123,M,Moderata samlingspartiet,Hallands län,1981,female,Jenny Petersson,Petersson,Jenny,Jenny,http://www.jennypetersson.se/,jenny.petersson@riksdagen.se,"",http://twitter.com/jennypetersson,"",http://data.riksdagen.se/filarkiv/bilder/ledamot/6310baff-62a3-4a72-9cda-e76c302c3a88_max.jpg,http://data.riksdagen.se/person/6310baff-62a3-4a72-9cda-e76c302c3a88,2015-03-30,2018-09-24,2014,,,0176437434123
0176437434123,M,Moderata samlingspartiet,Hallands län,1981,female,Jenny Petersson,Petersson,Jenny,Jenny,http://www.jennypetersson.se/,jenny.petersson@riksdagen.se,"",http://twitter.com/jennypetersson,"",http://data.riksdagen.se/filarkiv/bilder/ledamot/6310baff-62a3-4a72-9cda-e76c302c3a88_max.jpg,http://data.riksdagen.se/person/6310baff-62a3-4a72-9cda-e76c302c3a88,2014-09-29,2014-11-02,2014,,,0176437434123
0182190010218,MP,Miljöpartiet de gröna,Stockholms län,1962,female,Esabelle Dingizian,Dingizian,Esabelle,Esabelle,http://mp.se/esabelle,esabelle.dingizian@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/1e2ffe2c-59c6-4f5d-9c4d-e509f20324ce_max.jpg,http://data.riksdagen.se/person/1e2ffe2c-59c6-4f5d-9c4d-e509f20324ce,2014-09-29,2018-09-24,2014,,,0182190010218
0182800488922,SD,Sverigedemokraterna,Kalmar län,1988,female,Paula Bieler,Bieler,Paula,Paula,"",paula.bieler@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/4bf6dd84-3a63-4cb0-a8c0-08ca3d5e00c3_max.jpg,http://data.riksdagen.se/person/4bf6dd84-3a63-4cb0-a8c0-08ca3d5e00c3,2016-11-21,2018-09-24,2014,,,0182800488922
0182800488922,SD,Sverigedemokraterna,Kalmar län,1988,female,Paula Bieler,Bieler,Paula,Paula,"",paula.bieler@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/4bf6dd84-3a63-4cb0-a8c0-08ca3d5e00c3_max.jpg,http://data.riksdagen.se/person/4bf6dd84-3a63-4cb0-a8c0-08ca3d5e00c3,2016-12-24,2018-09-24,2014,,,0182800488922
